Sex,Region,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1.0,2.0,745.0,31,3,124328.84,1,1,1,140451.52,0
1.0,1.0,693.0,41,9,181461.48,3,1,1,187929.43,1
0.0,2.0,795.0,35,8,0.0,2,1,0,167155.36,0
0.0,2.0,626.0,26,8,0.0,2,0,0,191420.71,0
1.0,1.0,487.0,61,5,110368.03,1,0,0,11384.45,1
1.0,0.0,556.0,39,9,89588.35,1,1,1,94898.1,0
1.0,0.0,643.0,46,6,0.0,2,0,0,106781.59,0
1.0,0.0,605.0,28,6,0.0,2,0,0,159508.52,0
1.0,1.0,756.0,60,3,115924.89,1,1,0,93524.19,1
1.0,0.0,586.0,38,2,0.0,2,1,0,87168.46,0
0.0,1.0,535.0,40,7,111756.5,1,1,0,8128.32,1
1.0,0.0,678.0,35,4,0.0,1,1,0,125518.32,0
0.0,0.0,596.0,39,9,0.0,1,1,0,48963.59,0
0.0,0.0,648.0,26,9,162923.85,1,1,0,98368.24,0
0.0,1.0,492.0,39,10,124576.65,2,1,0,148584.61,0
0.0,0.0,702.0,45,0,80793.58,1,1,1,27474.81,0
1.0,1.0,486.0,40,9,71340.09,1,1,0,76192.21,0
0.0,1.0,568.0,40,1,99282.63,1,0,0,134600.94,1
0.0,1.0,619.0,57,3,137946.39,1,1,1,72467.99,1
0.0,1.0,724.0,41,2,127892.57,2,0,1,199645.45,0
1.0,1.0,548.0,33,0,101084.36,1,1,0,42749.85,0
1.0,1.0,545.0,37,8,114754.08,1,1,0,136050.44,1
0.0,0.0,683.0,33,8,0.0,1,0,0,73564.44,0
1.0,0.0,762.0,51,3,99286.98,1,0,1,85578.63,0
1.0,1.0,627.0,30,4,79871.02,2,1,0,129826.89,0
0.0,0.0,516.0,35,10,104088.59,2,0,0,119666.0,0
1.0,0.0,800.0,38,2,168190.33,2,1,0,68052.08,0
1.0,1.0,464.0,42,3,85679.25,1,1,1,164104.74,0
1.0,0.0,626.0,35,3,0.0,1,0,0,80190.36,0
1.0,0.0,790.0,31,9,0.0,2,1,0,84126.75,0
1.0,0.0,534.0,34,7,121551.58,2,1,1,70179.0,0
0.0,0.0,745.0,46,2,122220.19,1,1,1,118024.1,0
0.0,2.0,553.0,47,3,116528.15,1,0,0,145704.19,1
1.0,0.0,748.0,26,1,77780.29,1,0,1,183049.41,0
0.0,0.0,722.0,37,2,0.0,1,0,0,120906.83,0
0.0,0.0,501.0,40,4,125832.2,1,1,1,100433.83,0
1.0,0.0,675.0,38,6,68065.8,1,0,0,138777.0,1
1.0,2.0,778.0,47,6,127299.34,2,1,0,124694.99,0
1.0,1.0,494.0,38,7,174937.64,1,1,0,40084.32,0
0.0,0.0,850.0,40,9,0.0,2,0,1,119232.33,0
0.0,2.0,592.0,31,7,110071.1,1,0,0,43921.36,0
1.0,2.0,590.0,44,3,139432.37,1,1,0,62222.81,0
1.0,0.0,758.0,39,6,127357.76,1,0,1,56577.0,0
0.0,0.0,506.0,36,5,0.0,2,1,0,164253.35,0
0.0,0.0,733.0,33,3,0.0,1,1,1,7666.73,0
0.0,0.0,711.0,38,3,0.0,2,1,0,68487.51,0
0.0,1.0,514.0,43,1,95556.31,1,0,1,199273.98,1
0.0,2.0,637.0,37,8,0.0,1,1,1,186062.36,0
0.0,1.0,468.0,29,1,111681.98,2,1,1,195711.16,0
0.0,0.0,539.0,39,3,0.0,2,1,0,36692.17,0
1.0,2.0,509.0,25,3,108738.71,2,1,0,106920.57,0
1.0,0.0,662.0,32,4,133950.37,1,1,1,48725.68,1
0.0,2.0,818.0,26,4,0.0,2,1,1,167036.94,0
0.0,0.0,608.0,33,9,89968.69,1,1,0,68777.26,0
1.0,2.0,850.0,32,9,0.0,2,1,1,18924.92,0
1.0,1.0,816.0,38,5,130878.75,3,1,0,71905.77,1
0.0,0.0,536.0,35,8,0.0,2,1,0,64833.28,0
0.0,0.0,753.0,35,3,0.0,2,1,1,184843.77,0
0.0,2.0,631.0,27,10,134169.62,1,1,1,176730.02,0
0.0,0.0,703.0,37,1,149762.08,1,1,0,20629.4,1
0.0,0.0,774.0,26,2,93844.69,1,1,0,28415.36,0
0.0,0.0,785.0,28,8,0.0,2,1,0,77231.27,0
1.0,0.0,571.0,33,1,0.0,2,1,0,102750.7,0
0.0,1.0,621.0,46,6,141078.37,1,0,0,34580.8,1
1.0,1.0,605.0,31,1,117992.59,1,1,1,183598.77,0
1.0,0.0,611.0,40,8,100812.33,2,1,0,147358.27,0
0.0,0.0,569.0,38,7,0.0,1,1,1,108469.2,0
0.0,0.0,658.0,29,4,80262.6,1,1,1,20612.82,0
0.0,2.0,788.0,34,6,156478.62,1,0,1,181196.76,0
1.0,0.0,525.0,23,5,0.0,2,1,0,160249.1,0
0.0,0.0,798.0,37,8,0.0,3,0,0,110783.28,0
0.0,1.0,486.0,37,9,115217.99,2,1,0,144995.33,0
0.0,2.0,615.0,61,9,0.0,2,1,0,150227.85,1
1.0,0.0,730.0,35,0,155470.55,1,1,1,53718.28,0
0.0,0.0,641.0,37,7,0.0,2,1,0,75248.3,0
0.0,0.0,542.0,39,3,135096.77,1,1,1,14353.43,1
0.0,0.0,692.0,30,2,0.0,2,0,1,130486.57,0
1.0,1.0,714.0,55,9,180075.22,1,1,1,100127.71,0
0.0,2.0,591.0,29,1,97541.24,1,1,1,196356.17,0
1.0,0.0,710.0,41,2,156067.05,1,1,1,9983.88,0
1.0,0.0,639.0,38,4,81550.94,2,0,1,118974.77,0
1.0,0.0,531.0,47,6,0.0,1,0,0,194998.34,1
1.0,0.0,673.0,38,2,170061.92,2,0,0,134901.34,1
0.0,1.0,765.0,36,8,92310.54,2,1,1,72924.56,0
1.0,0.0,622.0,32,6,169089.38,2,1,0,101057.95,0
0.0,0.0,806.0,40,5,80613.93,1,1,1,142838.64,0
0.0,1.0,757.0,26,8,121581.56,2,1,1,127059.04,0
1.0,0.0,570.0,58,8,0.0,1,0,1,116503.92,1
0.0,2.0,555.0,32,4,0.0,2,1,1,54405.79,0
0.0,0.0,692.0,54,5,0.0,2,1,1,88721.84,0
0.0,0.0,774.0,60,5,85891.55,1,1,0,74135.48,1
0.0,2.0,638.0,44,9,77637.35,2,1,1,111346.22,0
1.0,2.0,543.0,41,4,0.0,1,0,0,194902.16,0
0.0,0.0,584.0,31,5,0.0,2,1,0,31474.27,0
0.0,1.0,691.0,30,7,116927.89,1,1,0,21198.39,0
1.0,1.0,684.0,40,6,137326.65,1,1,0,186976.6,0
0.0,0.0,733.0,22,5,0.0,2,1,1,117202.19,0
1.0,2.0,599.0,37,2,0.0,2,1,1,143739.29,0
1.0,1.0,524.0,31,10,67238.98,2,1,1,161811.23,0
1.0,1.0,632.0,38,6,86569.76,2,1,0,98090.91,0
0.0,2.0,735.0,34,5,0.0,2,0,0,71095.41,0
0.0,0.0,734.0,34,6,133598.4,1,1,1,13107.24,0
1.0,0.0,605.0,51,3,136188.78,1,1,1,67110.59,1
0.0,2.0,793.0,38,9,0.0,2,1,0,88225.02,0
1.0,0.0,468.0,56,10,0.0,3,0,1,62256.87,1
0.0,1.0,779.0,37,7,120092.52,2,1,0,135925.72,0
0.0,0.0,698.0,48,4,101238.24,2,0,1,177815.87,1
0.0,0.0,707.0,58,6,89685.92,1,0,1,126471.13,0
1.0,0.0,850.0,35,1,211774.31,1,1,0,188574.12,1
0.0,0.0,850.0,56,7,131317.48,1,1,1,119175.45,0
0.0,2.0,527.0,37,5,93722.73,2,1,1,139093.73,0
0.0,1.0,696.0,32,8,101160.99,1,1,1,115916.55,0
0.0,0.0,661.0,48,3,120320.54,1,0,0,96463.25,0
1.0,0.0,776.0,31,2,0.0,2,1,1,112349.51,0
0.0,0.0,701.0,43,2,0.0,2,1,1,165303.79,0
0.0,0.0,610.0,26,8,0.0,2,1,0,166031.08,0
1.0,1.0,572.0,48,3,152827.99,1,1,0,38411.79,1
0.0,0.0,673.0,30,1,64097.75,1,1,1,77783.35,0
1.0,2.0,519.0,57,2,119035.35,2,1,1,29871.79,0
1.0,2.0,702.0,26,4,135219.57,1,0,1,59747.63,0
0.0,0.0,729.0,32,6,93694.42,1,1,1,79919.13,0
0.0,2.0,543.0,35,10,59408.63,1,1,0,76773.53,0
1.0,0.0,550.0,40,7,114354.95,1,1,0,54018.93,0
0.0,0.0,608.0,59,1,0.0,1,1,0,70649.64,1
0.0,1.0,639.0,35,10,128173.9,2,1,0,59093.39,0
0.0,2.0,686.0,34,9,0.0,2,1,0,127569.8,0
1.0,1.0,564.0,62,5,114931.35,3,0,1,18260.98,1
1.0,1.0,745.0,28,1,111071.36,1,1,0,73275.96,1
0.0,0.0,833.0,37,8,151226.18,2,1,1,136129.49,0
0.0,0.0,622.0,26,9,0.0,2,1,1,153237.59,0
1.0,0.0,597.0,42,4,64740.12,1,1,1,106841.12,0
0.0,2.0,721.0,51,0,169312.13,1,1,0,109078.35,1
1.0,0.0,504.0,49,7,0.0,3,0,1,87822.14,1
1.0,2.0,842.0,44,2,112652.08,2,1,0,126644.98,0
0.0,0.0,587.0,38,0,0.0,2,1,0,47414.15,0
1.0,1.0,479.0,30,7,143964.36,2,1,0,41879.99,0
0.0,0.0,508.0,49,7,122451.46,2,1,1,75808.1,0
0.0,0.0,749.0,24,1,0.0,3,1,1,47911.03,0
1.0,1.0,721.0,36,3,65253.07,2,1,0,28737.78,0
0.0,1.0,674.0,47,6,106901.94,1,1,1,2079.2,1
1.0,2.0,685.0,25,10,128509.63,1,1,0,121562.33,0
0.0,0.0,417.0,34,7,0.0,2,1,0,55003.79,0
0.0,1.0,574.0,33,3,129834.67,1,1,0,193131.42,0
1.0,2.0,590.0,51,3,154962.99,3,0,1,191932.27,1
0.0,1.0,587.0,40,5,138241.9,2,1,0,159418.1,0
0.0,1.0,598.0,41,3,91536.93,1,1,0,191468.78,1
0.0,2.0,741.0,53,3,0.0,2,1,1,38913.68,0
1.0,2.0,850.0,70,5,0.0,1,1,1,705.18,0
1.0,1.0,584.0,29,7,105204.01,1,0,1,138490.03,0
0.0,2.0,650.0,61,1,152968.73,1,0,1,82970.69,0
0.0,2.0,607.0,36,8,158261.68,1,1,1,76744.72,0
1.0,0.0,509.0,46,1,0.0,1,1,0,71244.59,1
1.0,2.0,689.0,38,6,121021.05,1,1,1,12182.15,0
0.0,0.0,543.0,36,4,0.0,2,1,1,141210.5,0
1.0,2.0,438.0,54,2,0.0,1,0,0,191763.07,1
1.0,2.0,687.0,63,1,137715.66,1,1,1,37938.74,0
0.0,1.0,737.0,31,5,121192.22,2,1,1,74890.58,0
0.0,0.0,761.0,31,7,0.0,3,1,1,166698.18,0
0.0,0.0,601.0,44,1,100486.18,2,1,1,62678.53,0
0.0,0.0,651.0,45,1,0.0,1,1,0,67740.08,1
0.0,0.0,745.0,35,9,92566.53,2,1,0,161519.77,0
1.0,2.0,648.0,49,10,0.0,2,1,1,159835.78,1
0.0,2.0,848.0,40,3,110929.96,1,1,1,30876.84,0
1.0,0.0,546.0,27,8,0.0,2,1,1,14858.1,0
1.0,2.0,439.0,32,3,138901.61,1,1,0,75685.97,0
0.0,0.0,755.0,30,4,123217.66,2,0,1,144183.1,0
1.0,0.0,593.0,41,6,0.0,1,1,0,65170.66,0
0.0,0.0,701.0,39,2,0.0,2,1,1,82526.92,0
0.0,2.0,701.0,36,8,0.0,2,1,0,169161.46,0
1.0,2.0,607.0,33,2,108431.87,2,0,1,109291.39,1
1.0,2.0,586.0,57,3,0.0,2,0,1,6057.81,0
1.0,1.0,547.0,30,9,72392.41,1,1,0,77077.14,0
1.0,1.0,647.0,51,1,119741.77,2,0,0,54954.51,1
1.0,0.0,760.0,51,2,100946.71,1,0,0,179614.8,1
0.0,2.0,621.0,53,9,170491.84,1,1,0,35588.07,1
0.0,0.0,725.0,44,5,0.0,1,1,1,117356.14,0
0.0,0.0,526.0,36,1,0.0,1,1,0,160696.72,0
1.0,2.0,519.0,47,6,157296.02,2,0,0,147278.43,1
1.0,1.0,713.0,38,7,144606.22,1,1,1,56594.36,1
0.0,0.0,700.0,38,8,134811.3,1,1,0,1299.75,0
1.0,0.0,666.0,34,9,115897.12,1,1,1,25095.03,0
0.0,2.0,630.0,32,4,82034.0,1,0,0,146326.45,0
1.0,2.0,779.0,26,4,174318.13,2,0,1,38296.21,0
1.0,1.0,611.0,41,2,114206.84,1,1,0,164061.6,0
0.0,2.0,685.0,43,9,0.0,2,1,0,107811.28,0
0.0,1.0,646.0,39,9,111574.41,1,1,1,30838.51,0
1.0,1.0,683.0,57,5,162448.69,1,0,0,9221.78,1
1.0,1.0,484.0,34,4,148249.54,1,0,1,33738.27,0
1.0,0.0,601.0,43,8,0.0,3,0,1,110916.15,1
1.0,2.0,762.0,26,7,123709.46,2,1,1,169654.57,0
1.0,0.0,687.0,72,9,0.0,1,0,1,69829.4,0
0.0,0.0,566.0,30,5,0.0,1,1,0,54926.51,1
0.0,0.0,702.0,37,10,150525.8,1,1,1,94728.49,0
0.0,0.0,601.0,29,9,0.0,1,1,1,80393.27,0
0.0,0.0,699.0,53,4,0.0,2,0,1,111307.98,0
0.0,0.0,584.0,28,10,0.0,2,1,0,19834.32,0
0.0,0.0,699.0,35,5,0.0,2,1,1,78397.24,0
1.0,1.0,698.0,51,2,111018.98,1,1,0,86410.28,0
0.0,0.0,495.0,30,10,129755.99,1,0,0,172749.65,0
1.0,0.0,650.0,27,6,0.0,2,1,0,1002.39,0
1.0,0.0,605.0,64,2,129555.7,1,1,1,13601.79,0
0.0,2.0,667.0,38,1,87202.38,1,1,1,77866.91,0
0.0,1.0,688.0,26,8,146133.39,1,1,1,175296.76,0
1.0,2.0,727.0,31,0,0.0,1,1,0,121751.04,1
0.0,2.0,754.0,39,6,170184.99,2,1,0,89593.26,0
1.0,1.0,612.0,62,8,140745.33,1,1,0,193437.89,1
0.0,2.0,546.0,42,7,139070.51,1,1,1,86945.0,0
1.0,2.0,673.0,37,8,0.0,2,1,1,183318.79,0
0.0,0.0,593.0,35,9,114193.24,1,1,0,71154.1,0
1.0,2.0,656.0,40,10,167878.5,1,0,1,151887.16,0
1.0,1.0,535.0,53,5,141616.55,2,1,1,75888.65,0
0.0,1.0,678.0,36,3,145747.67,2,0,1,89566.74,0
1.0,2.0,477.0,48,2,129120.64,1,0,1,26475.79,0
0.0,2.0,850.0,35,7,110349.82,1,0,0,126355.8,0
0.0,0.0,427.0,29,1,141325.56,1,1,1,93839.3,0
0.0,0.0,752.0,49,2,78653.84,1,1,0,7698.6,0
0.0,0.0,649.0,47,1,0.0,2,1,1,145593.85,0
1.0,2.0,799.0,28,3,142253.65,1,1,0,45042.56,0
1.0,0.0,589.0,61,1,0.0,1,1,0,61108.56,1
1.0,1.0,583.0,54,6,115988.86,1,1,0,57553.98,1
1.0,2.0,839.0,33,10,75592.43,1,1,0,62674.42,0
0.0,1.0,540.0,44,3,164113.04,2,1,1,12120.79,0
0.0,0.0,850.0,31,6,67996.23,2,0,0,50129.87,1
1.0,2.0,696.0,51,5,0.0,2,1,0,55022.43,0
1.0,2.0,660.0,33,1,0.0,2,0,0,117834.91,0
0.0,0.0,682.0,48,1,138778.15,1,0,1,168840.23,0
1.0,0.0,744.0,43,10,147832.15,1,0,1,24234.11,0
1.0,0.0,785.0,36,4,135438.4,1,0,0,190627.01,0
0.0,2.0,752.0,48,5,116060.08,1,1,0,156618.38,1
1.0,0.0,706.0,29,5,112564.62,1,1,0,42334.38,0
1.0,0.0,583.0,27,1,125406.58,1,1,1,110784.42,0
1.0,1.0,660.0,39,5,135134.99,1,1,0,173683.0,1
1.0,0.0,819.0,39,9,133102.92,1,1,0,27046.46,1
1.0,0.0,673.0,34,8,42157.08,1,1,0,20598.59,1
1.0,0.0,752.0,30,3,0.0,2,1,1,104991.28,0
0.0,0.0,578.0,38,7,82259.29,1,1,0,8996.97,0
1.0,0.0,438.0,36,4,0.0,2,1,0,64420.5,0
0.0,0.0,652.0,38,6,0.0,2,1,1,145700.22,0
1.0,0.0,629.0,49,4,0.0,2,1,1,196335.48,0
0.0,0.0,720.0,52,7,0.0,1,1,1,14781.12,0
0.0,0.0,668.0,42,3,150461.07,1,1,0,108139.23,0
0.0,1.0,459.0,48,4,133994.52,1,1,1,19287.06,1
0.0,2.0,729.0,31,8,164870.81,2,1,1,9567.39,0
0.0,1.0,498.0,25,8,121702.73,1,1,1,132210.49,0
0.0,2.0,549.0,25,6,193858.2,1,0,1,21600.11,0
1.0,1.0,601.0,54,1,131039.97,2,1,1,199661.5,0
0.0,0.0,544.0,64,9,113829.45,1,1,1,124341.49,0
1.0,0.0,751.0,30,6,0.0,2,1,0,15766.1,0
1.0,1.0,632.0,41,3,81877.38,1,1,1,33642.21,0
0.0,2.0,694.0,57,8,116326.07,1,1,1,117704.65,0
0.0,0.0,678.0,31,2,0.0,2,1,1,58803.28,0
0.0,0.0,695.0,46,4,0.0,2,1,1,137537.22,0
1.0,0.0,661.0,41,1,0.0,2,0,1,131300.68,0
0.0,0.0,661.0,33,9,0.0,2,1,1,84174.81,0
1.0,0.0,559.0,31,3,127070.73,1,0,1,160941.78,0
0.0,0.0,503.0,29,3,0.0,2,1,1,143954.99,0
0.0,2.0,695.0,46,3,122549.64,1,1,1,56297.85,0
1.0,0.0,640.0,42,5,176099.13,1,1,1,8404.73,0
1.0,1.0,624.0,48,3,122388.38,2,0,0,30020.09,0
0.0,0.0,667.0,42,9,0.0,2,0,1,58137.42,0
0.0,0.0,642.0,26,0,0.0,1,0,0,47472.68,0
1.0,2.0,640.0,32,6,118879.35,2,1,1,19131.71,0
0.0,2.0,529.0,35,5,0.0,2,1,1,187288.5,0
1.0,0.0,563.0,39,5,0.0,2,1,1,17603.81,0
1.0,2.0,593.0,38,4,88736.44,2,1,0,67020.03,0
0.0,1.0,739.0,45,7,102703.62,1,0,1,147802.94,1
1.0,2.0,788.0,70,1,0.0,2,1,1,41610.62,0
1.0,2.0,684.0,38,3,0.0,2,1,0,44255.65,0
0.0,0.0,482.0,55,5,97318.25,1,0,1,78416.14,0
0.0,2.0,591.0,58,5,128468.69,1,0,1,137254.55,0
1.0,1.0,651.0,41,4,133432.59,1,0,1,151303.48,0
1.0,1.0,749.0,40,8,141782.57,2,0,0,86333.63,0
0.0,0.0,583.0,24,9,135125.28,1,0,0,89801.9,0
0.0,2.0,661.0,42,2,178820.91,1,0,0,29358.57,1
1.0,0.0,715.0,31,2,112212.14,2,1,1,181600.72,0
1.0,1.0,769.0,45,5,126674.81,1,1,0,124118.71,1
1.0,0.0,625.0,51,7,136294.97,1,1,0,38867.46,1
1.0,0.0,641.0,36,5,66392.64,1,1,0,31106.67,0
0.0,1.0,716.0,27,1,122552.34,2,1,0,67611.36,0
0.0,0.0,767.0,43,1,76408.85,2,1,0,77837.63,0
0.0,1.0,745.0,36,8,145071.24,1,0,0,6078.46,0
0.0,0.0,589.0,34,6,0.0,2,1,1,177896.92,0
1.0,0.0,796.0,45,2,109730.22,1,1,1,123882.73,0
0.0,0.0,664.0,57,6,0.0,2,1,1,15304.08,0
0.0,2.0,445.0,62,1,64119.38,1,1,1,76569.64,1
1.0,1.0,543.0,57,1,106138.33,2,1,1,120657.32,1
0.0,2.0,746.0,36,2,0.0,2,1,1,16436.56,0
0.0,1.0,742.0,33,0,181656.51,1,1,1,107667.91,0
1.0,0.0,750.0,32,5,0.0,2,1,0,95611.47,0
0.0,0.0,669.0,30,7,95128.86,1,0,0,19799.26,0
1.0,2.0,594.0,49,2,126615.94,2,0,1,123214.74,0
0.0,2.0,574.0,36,1,0.0,2,0,1,71709.12,0
0.0,1.0,659.0,36,2,76190.48,2,1,1,149066.14,0
0.0,1.0,750.0,40,5,168286.81,3,1,0,20451.99,1
0.0,1.0,626.0,35,4,88109.81,1,1,1,32825.5,0
0.0,0.0,620.0,42,4,0.0,2,1,0,6232.31,0
1.0,0.0,580.0,35,8,0.0,2,0,1,10357.03,0
1.0,0.0,686.0,34,3,123971.51,2,1,0,147794.63,0
0.0,0.0,540.0,48,0,148116.48,1,0,0,116973.48,0
0.0,1.0,634.0,35,6,116269.01,1,1,0,129964.94,0
0.0,2.0,632.0,38,1,120599.21,1,1,0,92816.86,0
1.0,0.0,501.0,41,3,144260.5,1,1,0,172114.67,0
1.0,2.0,650.0,25,3,86605.5,3,1,0,16649.31,1
0.0,0.0,786.0,34,9,0.0,2,1,0,144517.19,0
1.0,1.0,554.0,37,4,58629.97,1,0,0,182038.6,0
1.0,2.0,701.0,42,5,0.0,2,0,0,24210.56,0
0.0,0.0,474.0,45,10,0.0,2,0,0,172175.9,0
1.0,0.0,621.0,43,5,0.0,1,1,1,47578.45,0
1.0,2.0,672.0,56,2,209767.31,2,1,1,150694.42,1
1.0,2.0,459.0,42,6,129634.25,2,1,1,177683.02,1
0.0,0.0,669.0,23,1,0.0,2,0,0,66088.83,0
1.0,0.0,776.0,38,2,169824.46,1,1,0,169291.7,0
0.0,0.0,694.0,36,3,97530.25,1,1,1,117140.41,0
1.0,0.0,787.0,42,10,145988.65,2,1,1,79510.37,0
0.0,0.0,580.0,37,9,0.0,2,0,1,77108.66,0
1.0,0.0,711.0,25,7,0.0,3,1,1,9679.28,0
1.0,0.0,673.0,40,5,137494.28,1,1,0,81753.92,0
1.0,0.0,499.0,57,1,0.0,1,0,0,131372.38,1
0.0,0.0,591.0,24,6,147360.0,1,1,1,25310.82,0
1.0,0.0,769.0,25,10,0.0,2,0,0,187925.75,0
0.0,2.0,657.0,31,3,125167.02,1,0,0,98820.39,0
0.0,1.0,738.0,43,9,121152.05,2,1,0,64166.7,1
1.0,1.0,545.0,60,7,128981.07,1,0,1,176924.21,1
0.0,0.0,497.0,47,6,0.0,1,1,1,90055.08,0
0.0,2.0,816.0,67,6,151858.98,1,1,1,72814.31,0
0.0,0.0,525.0,36,2,114628.4,1,0,1,168290.06,0
0.0,0.0,725.0,46,6,0.0,2,1,0,161767.38,0
1.0,0.0,692.0,28,8,95059.02,2,1,0,44420.18,0
1.0,0.0,618.0,24,7,128736.39,1,0,1,37147.61,0
0.0,0.0,546.0,24,8,156325.38,1,1,1,125381.02,0
0.0,0.0,635.0,29,7,105405.97,1,1,1,149853.89,0
1.0,0.0,611.0,49,2,88915.37,3,0,0,161435.02,1
0.0,0.0,650.0,60,8,0.0,2,1,1,102925.76,0
0.0,0.0,606.0,40,5,0.0,2,1,1,70899.27,0
0.0,0.0,844.0,18,2,160980.03,1,0,0,145936.28,0
1.0,2.0,450.0,46,5,177619.71,1,1,0,54227.06,0
0.0,2.0,727.0,38,2,62276.99,1,1,1,59280.79,0
0.0,1.0,460.0,46,4,127559.97,2,1,1,126952.5,0
0.0,0.0,649.0,41,0,0.0,2,0,1,130567.02,0
1.0,1.0,758.0,47,9,95523.16,1,1,0,73294.48,0
1.0,0.0,490.0,35,7,107749.03,1,1,1,3937.37,0
0.0,1.0,815.0,37,2,110777.26,2,1,0,2383.59,0
1.0,2.0,838.0,39,5,166733.92,2,1,0,14279.44,0
0.0,0.0,803.0,31,9,157120.86,2,1,0,141300.53,0
1.0,1.0,664.0,36,2,127160.78,2,1,0,78140.75,0
1.0,2.0,736.0,28,2,0.0,2,1,1,117431.1,0
1.0,0.0,633.0,37,9,156091.97,1,1,0,72008.61,0
0.0,0.0,664.0,58,5,98668.18,1,1,1,60887.58,0
1.0,0.0,600.0,43,5,134022.06,1,1,0,194764.83,0
1.0,0.0,693.0,35,5,124151.09,1,1,0,88705.14,1
1.0,1.0,663.0,36,6,77253.5,1,0,0,35817.97,1
1.0,1.0,742.0,21,1,114292.48,1,1,0,31520.4,0
0.0,1.0,710.0,43,2,140080.32,3,1,1,157908.19,1
1.0,2.0,710.0,27,2,135277.96,1,1,0,142200.15,0
1.0,0.0,700.0,82,2,0.0,2,0,1,182055.36,0
0.0,1.0,720.0,60,9,115920.62,2,0,0,157552.08,1
0.0,2.0,684.0,41,2,119782.72,2,0,0,120284.67,0
1.0,0.0,531.0,63,1,114715.71,1,0,1,24506.95,1
1.0,1.0,742.0,36,2,129748.54,2,0,0,47271.61,1
0.0,0.0,717.0,31,4,129722.57,1,0,0,41176.6,0
0.0,0.0,589.0,32,2,0.0,2,0,1,9468.64,0
0.0,0.0,767.0,36,3,139180.2,1,0,0,123880.19,0
0.0,1.0,636.0,49,6,113599.74,2,1,0,158887.09,1
0.0,0.0,648.0,33,7,134944.0,1,1,1,117036.38,0
1.0,1.0,622.0,58,7,116922.25,1,1,0,120415.61,1
0.0,2.0,692.0,28,9,118945.09,1,0,0,16064.25,1
0.0,0.0,754.0,28,8,0.0,2,1,1,52615.62,0
1.0,2.0,679.0,35,8,119182.73,1,0,0,121210.09,0
0.0,0.0,639.0,27,8,0.0,2,1,0,192247.35,0
1.0,0.0,774.0,28,1,71264.02,2,0,1,68759.57,0
0.0,0.0,517.0,41,2,0.0,2,0,1,75937.47,0
1.0,0.0,571.0,35,8,0.0,2,0,0,84569.13,0
0.0,1.0,747.0,58,7,116313.57,1,1,1,190696.35,1
0.0,2.0,792.0,36,5,92140.15,1,0,1,67468.67,0
0.0,0.0,688.0,26,1,0.0,2,1,1,104435.94,0
0.0,1.0,714.0,42,2,177640.09,1,0,1,47166.55,0
1.0,2.0,562.0,35,0,0.0,2,1,0,119899.52,0
0.0,2.0,704.0,48,8,167997.6,1,1,1,173498.45,0
0.0,0.0,698.0,36,2,82275.35,2,1,1,93249.26,0
0.0,0.0,611.0,49,3,0.0,2,1,1,142917.54,0
1.0,1.0,850.0,48,6,111962.99,1,1,0,111755.8,0
1.0,1.0,743.0,34,1,131736.88,1,1,1,108543.21,0
0.0,0.0,654.0,29,1,0.0,1,1,0,180345.44,0
0.0,1.0,761.0,36,8,108239.11,2,0,0,99444.02,0
1.0,0.0,702.0,46,9,98444.19,1,0,1,109563.28,0
0.0,1.0,488.0,32,3,114540.38,1,1,0,92568.07,0
1.0,0.0,683.0,35,6,187530.66,2,1,1,37976.36,0
1.0,1.0,601.0,42,9,133636.16,1,0,1,103315.74,0
0.0,0.0,605.0,52,7,0.0,2,1,1,173952.5,0
1.0,1.0,671.0,44,0,84745.03,2,0,1,34673.98,0
1.0,1.0,614.0,31,7,120599.38,2,1,1,46163.44,0
1.0,2.0,511.0,29,9,0.0,2,0,1,140676.98,0
0.0,0.0,850.0,39,4,127771.35,2,0,1,151738.54,0
1.0,2.0,790.0,46,9,0.0,1,0,0,14679.81,1
1.0,0.0,793.0,33,0,0.0,1,0,0,175544.02,0
0.0,0.0,628.0,69,5,0.0,2,1,1,181964.6,0
0.0,1.0,598.0,53,10,167772.96,1,1,1,136886.86,0
1.0,0.0,657.0,37,6,95845.6,1,1,0,122218.23,0
1.0,0.0,618.0,35,10,0.0,2,1,0,180439.75,0
0.0,2.0,681.0,65,7,134714.7,2,0,1,190419.81,0
1.0,2.0,516.0,33,3,0.0,2,1,1,58685.59,0
0.0,1.0,421.0,28,8,122384.22,3,1,1,89017.38,1
1.0,0.0,700.0,26,2,0.0,2,0,0,50051.42,0
0.0,0.0,745.0,25,5,157993.15,2,1,0,146041.45,0
0.0,0.0,696.0,29,8,0.0,2,1,0,191166.09,0
1.0,1.0,580.0,42,2,123331.36,1,0,0,103516.08,1
0.0,2.0,497.0,27,9,75263.16,1,1,1,164825.04,0
1.0,0.0,720.0,43,6,137824.03,2,1,0,172557.77,0
0.0,1.0,659.0,36,4,132578.92,2,1,0,84320.94,0
1.0,0.0,841.0,36,5,156021.31,1,0,0,122662.98,0
0.0,2.0,642.0,34,8,0.0,1,1,0,72085.1,0
1.0,2.0,732.0,69,9,137453.43,1,0,1,110932.24,1
0.0,2.0,600.0,36,4,0.0,2,1,0,143635.36,0
0.0,1.0,464.0,33,8,164284.72,2,1,1,3710.34,0
